admissionRate,mathSat,englishSat,overallCost,graduateCount,femaleProportion,entryAge,dependentProportion,povertyRate,firstGenerationProportion,asianPreportion,blackPreportion,whitePreportion,hispanicPreportion,nativePreportion,endowment,facultySalary,studentExpendature,studentRevenue,studentCount,medianIncome,housingCost,tuitionCost,overallPrice,pellGrantReceivers,federalLoanReceivers,debtAmount,lenders,sixYearEarnings,schoolName,id
0.8009,,,77332.0,,0.6457,19.0,0.951486698,6.59999990463257,0.1217105263,0.0455,0.0227,0.8864,0.0227,0.0,109345.0,7736.0,18501.0,25657.0,302.0,78301.0,16618.0,63583.0,33316.0,0.4491392801,0.481,24254.0,0.9061032864,30774.0,Bard College at Simon's Rock,
0.1147,748.0,695.0,72919.0,,1.0,19.0,,8.73999977111816,0.1556503198,0.1107,0.0738,0.7232,0.0,0.0074,460489000.0,14249.0,25557.0,41834.0,3007.0,75897.0,18486.0,59687.0,32514.0,0.456,0.3291,18000.0,0.84,66077.0,Barnard College,
0.6369,,,41754.0,4005.0,0.6647,26.0,0.557517389,11.289999961853,0.4355670103,0.0618,0.1091,0.5273,0.1964,0.0073,54487883.0,8858.0,10318.0,17137.0,2932.0,58621.0,11626.0,31540.0,16942.0,0.7126805778,0.5518,26997.0,0.8742643125,47989.0,Barry University,
0.986,535.0,,45324.0,63.0,0.5158,23.0,0.7669421488,10.579999923706,0.3500931099,0.0476,0.0635,0.8254,0.0317,0.0,33474496.0,6036.0,7453.0,12967.0,1045.0,54814.0,10970.0,33430.0,22733.0,0.6743801653,0.7448,25877.0,0.9256198347,38698.0,Barton College,
0.5056,,,13712.0,4110.0,0.4903,22.0,0.7376931369,17.4899997711181,0.5107763615,0.1064,0.0468,0.6468,0.0574,0.0021,278099771.0,12716.0,9915.0,6444.0,15483.0,53216.0,19447.0,15414.0,1936.0,0.8950772548,0.0718,11512.0,0.2116421128,59805.0,CUNY Bernard M Baruch College,
,,,,676.0,0.8209,30.0,0.2371794872,5.94000005722045,,0.069,0.0,0.7931,0.0,0.0,4319324.0,6936.0,21684.0,28637.0,67.0,70371.0,,,,0.5,0.5688,13817.0,0.9358974359,41982.0,Bastyr University,
0.1731,,,75680.0,,0.514,19.0,,5.80000019073486,0.150877193,0.0707,0.0543,0.6793,0.0707,0.0054,466016288.0,11113.0,20905.0,50431.0,1821.0,77753.0,16658.0,59062.0,26560.0,0.3846153846,0.1434,14275.0,0.8494983278,53724.0,Bates College,
0.7541,523.0,,46404.0,1215.0,1.0,29.0,0.3446567587,7.98000001907348,0.4970662196,0.0238,0.0476,0.881,0.0238,0.0,73535409.0,6997.0,7334.0,16088.0,1484.0,64235.0,12799.0,35781.0,18867.0,0.6709129512,0.9031,24901.0,0.9688605803,40705.0,Bay Path University,
0.5,,,45054.0,,0.6145,26.0,0.4261006289,9.59000015258789,0.4624277457,0.1429,0.0,0.8571,0.0,0.0,,8644.0,5827.0,16987.0,345.0,64103.0,13300.0,29500.0,36867.0,0.6509433962,0.0738,25813.0,0.9213836478,37984.0,Bay State College,
,,,,1596.0,,,,8.23999977111816,,0.2701,0.0844,0.3684,0.0987,0.0019,1667661422.0,13427.0,84348.0,14372.0,,72825.0,,,,,,,,,Baylor College of Medicine,
0.5669,630.0,585.0,67495.0,5435.0,0.6018,20.0,0.9421863166,7.46000003814697,0.1710906702,0.0613,0.0335,0.8011,0.052,0.0,1829449000.0,10673.0,17162.0,26524.0,15102.0,73627.0,13274.0,50232.0,37248.0,0.3913153244,0.346,23000.0,0.9146680131,52420.0,Baylor University,
0.5678,,,62048.0,,0.3341,22.0,0.7465753425,6.67000007629394,0.1911764706,0.0,0.1026,0.6923,0.1795,0.0,120836.0,5588.0,8137.0,32440.0,431.0,77814.0,13340.0,44850.0,36456.0,0.5684931507,0.4333,25000.0,0.8698630137,18337.0,Beacon College,
0.6402,545.0,,36113.0,2564.0,0.6752,30.0,0.360438293,11.5200004577636,0.3951187335,0.0519,0.1429,0.8052,0.0,0.0,7335803.0,5522.0,2942.0,9298.0,1632.0,57705.0,8950.0,27825.0,18088.0,0.7128027682,0.6217,26333.0,0.937716263,37451.0,Belhaven University,
0.855,600.0,,57342.0,742.0,0.6312,20.0,0.8707539354,6.36999988555908,0.2726480836,0.0335,0.0615,0.8603,0.0168,0.0,80147900.0,7890.0,9816.0,17342.0,2356.0,65601.0,9420.0,44920.0,23443.0,0.4175642088,0.5461,25000.0,0.9312344656,46791.0,Bellarmine University,
,,,15616.0,,0.5579,25.0,0.4998022934,5.59999990463256,0.4112149533,0.1558,0.0553,0.6482,0.0553,0.0151,15038652.0,9447.0,6543.0,4160.0,9752.0,78517.0,13660.0,9594.0,7929.0,0.753262159,0.0372,12375.0,0.4211150652,45901.0,Bellevue College,
,,,20930.0,2999.0,0.5566,31.0,0.1566424323,6.36999988555908,0.4493882091,0.0381,0.0381,0.8571,0.0,0.0,106021442.0,6067.0,2807.0,12099.0,8903.0,63424.0,10683.0,8310.0,15794.0,0.667547918,0.1747,20000.0,0.8664904164,52212.0,Bellevue University,
0.8529,,,31509.0,183.0,0.927,25.0,0.6588785047,4.44000005722045,0.3103448276,0.0,0.0,0.8095,0.0,0.0,11808755.0,7793.0,9815.0,15976.0,356.0,63205.0,,21785.0,25708.0,0.2663551402,0.518,18000.0,0.9299065421,63599.0,Bellin College,
0.9891,542.0,,31908.0,10.0,0.4755,23.0,0.7289836888,7.17000007629394,0.2736982644,0.0476,0.0357,0.9048,0.0119,0.0,13983549.0,5741.0,6115.0,10232.0,1426.0,63374.0,11590.0,18500.0,21238.0,0.5457967378,0.5317,26000.0,0.9297365119,39782.0,Belmont Abbey College,
0.8808,605.0,,56450.0,1620.0,0.6518,20.0,0.9097472924,6.17999982833862,0.1584582441,0.0225,0.0799,0.8381,0.0266,0.0,394634409.0,9703.0,10072.0,25706.0,7050.0,70368.0,13240.0,38430.0,31519.0,0.3455389376,0.353,20500.0,0.9056214544,44400.0,Belmont University,
0.6728,660.0,,64529.0,,0.5199,19.0,0.9743589744,5.5,0.1930184805,0.044,0.0549,0.7802,0.0659,0.0,94110158.0,7152.0,11192.0,12776.0,956.0,74481.0,10028.0,54680.0,17394.0,0.4516765286,0.5112,25738.0,0.9368836292,37612.0,Beloit College,
0.7495,,,21352.0,402.0,0.5735,24.0,0.6811171321,7.73999977111816,0.2725245317,0.0452,0.0113,0.8023,0.0339,0.0452,35198000.0,8910.0,8071.0,5507.0,3508.0,55158.0,9160.0,9806.0,16476.0,0.5085452272,0.4463,19750.0,0.8887036265,45244.0,Bemidji State University,
0.8551,,,26937.0,13.0,0.566,20.0,0.8584123223,14.1999998092651,0.4078762307,0.0659,0.6484,0.1209,0.022,0.011,26512714.0,6673.0,4307.0,10110.0,1894.0,49336.0,6600.0,17200.0,12157.0,0.9028436019,0.6436,32500.0,0.9360189573,23852.0,Benedict College,
0.985,600.0,,47613.0,85.0,0.5075,19.0,0.969581749,6.65000009536743,0.1496062992,0.0143,0.0,0.9071,0.0214,0.0143,44917496.0,6240.0,7834.0,13243.0,2073.0,64485.0,12250.0,32630.0,26321.0,0.36121673,0.5094,24599.0,0.937896071,41434.0,Benedictine College,
0.8002,590.0,,45304.0,1193.0,0.4986,23.0,0.7398423287,4.84000015258789,0.3431952663,0.1103,0.0221,0.8088,0.0221,0.0,40689284.0,8788.0,7342.0,14036.0,2174.0,80587.0,10156.0,34290.0,24121.0,0.5785324439,0.5476,22500.0,0.8878107944,47725.0,Benedictine University,
,,,29175.0,,0.1527,23.0,0.6571428571,10.6999998092651,0.487804878,0.1379,0.0345,0.8276,0.0,0.0,439923.0,6947.0,6959.0,9066.0,419.0,63760.0,,17550.0,15984.0,0.8392857143,0.5304,12000.0,0.8982142857,38580.0,Benjamin Franklin Cummings Institute of Technology,
0.7923,,,35832.0,,1.0,19.0,0.9238754325,11.9200000762939,0.316872428,0.0,0.7857,0.2143,0.0,0.0,15885069.0,4799.0,21045.0,6342.0,207.0,60183.0,8600.0,18550.0,23316.0,0.8408304498,0.9483,28130.0,0.9515570934,27404.0,Bennett College,
0.6692,,,78764.0,113.0,0.634,20.0,0.94140625,5.96999979019165,0.1260162602,0.1,0.05,0.75,0.0333,0.0,40196905.0,9900.0,19869.0,25625.0,735.0,77879.0,17210.0,59638.0,28502.0,0.35546875,0.4562,26000.0,0.953125,32121.0,Bennington College,
0.6094,677.0,600.0,71942.0,1162.0,0.3919,19.0,0.9667747164,5.03000020980835,0.1555367709,0.1353,0.0489,0.6805,0.0226,0.0,359232000.0,15113.0,14145.0,31450.0,3942.0,82419.0,18130.0,54910.0,39437.0,0.2868719611,0.4339,25023.0,0.9748784441,83822.0,Bentley University,
0.3301,596.0,553.0,55656.0,,0.5935,19.0,0.8887573964,12.2299995422363,0.4057771664,0.053,0.0927,0.7417,0.0464,0.0066,1575414600.0,8250.0,19832.0,1340.0,1454.0,47532.0,7484.0,43612.0,3442.0,,0.0573,3591.0,0.1526627219,32156.0,Berea College,
,,,35006.0,,0.6819,26.0,0.4711033275,16.9500007629394,0.4940549405,0.093,0.1163,0.6512,0.1163,0.0,,7599.0,6984.0,16879.0,1688.0,57151.0,,27600.0,19287.0,0.8727378867,0.6267,30426.0,0.9220665499,39368.0,Berkeley College-New York,
0.5517,,,65888.0,766.0,0.418,24.0,0.668043366,6.55000019073486,0.2123362445,0.0501,0.1091,0.767,0.0472,0.0029,446633116.0,10264.0,18668.0,26641.0,7126.0,77216.0,18826.0,46800.0,45467.0,0.4863190501,0.3076,25000.0,0.9163655137,24119.0,Berklee College of Music,
0.699,584.0,560.0,53663.0,131.0,0.6364,19.0,0.976127321,6.55000019073486,0.1687413555,0.0359,0.0419,0.8443,0.0479,0.0,1212852600.0,8767.0,14532.0,13225.0,2170.0,70464.0,13620.0,38656.0,21980.0,0.3872679045,0.4487,23250.0,0.9270557029,41221.0,Berry College,
0.7187,455.0,435.0,49035.0,,0.413,20.0,0.9039665971,7.59999990463257,0.3325842697,0.0217,0.0217,0.9565,0.0,0.0,9864730.0,4668.0,5912.0,10520.0,690.0,57710.0,12975.0,31215.0,26108.0,0.611691023,0.7785,23250.0,0.9519832985,39962.0,Bethany College,
0.6148,,620.0,38783.0,17.0,0.5387,19.0,,5.21000003814697,,0.0465,0.0,0.8837,0.0,0.0,52654110.0,7046.0,10552.0,9958.0,659.0,62776.0,8120.0,28660.0,15916.0,0.5019920319,0.4954,23000.0,0.9362549801,38087.0,Bethany Lutheran College,
0.706,535.0,,45322.0,,0.4435,21.0,0.843373494,6.15000009536743,0.3440514469,0.0571,0.0,0.9143,0.0286,0.0,31624566.0,5648.0,7492.0,12198.0,478.0,58345.0,9810.0,31164.0,24711.0,0.6475903614,0.688,24000.0,0.9337349398,43930.0,Bethel College-North Newton,
0.4995,497.0,458.0,31078.0,565.0,0.4785,30.0,0.2923832924,10.4200000762939,0.5121749897,0.0,0.0779,0.8896,0.013,0.0,12847987.0,3339.0,9623.0,15304.0,2372.0,50031.0,9368.0,17482.0,16668.0,0.7693927694,0.4709,27249.0,0.8866268866,37590.0,Bethel University,
0.4995,497.0,458.0,31078.0,565.0,0.4785,30.0,0.2923832924,10.4200000762939,0.5121749897,0.0,0.0779,0.8896,0.013,0.0,12847987.0,3339.0,9623.0,15304.0,2372.0,50031.0,9368.0,17482.0,16668.0,0.7693927694,0.4709,27249.0,0.8866268866,37590.0,Bethel University,
,,,19754.0,102.0,0.2273,26.0,0.4791666667,11.4399995803833,0.4939759036,0.5714,0.1429,0.0,0.2857,0.0,,2482.0,1027.0,6000.0,264.0,73410.0,,6560.0,14383.0,0.8645833333,0.2035,9000.0,0.6979166667,36748.0,Bethesda University,
0.9984,435.0,,23794.0,111.0,0.6236,20.0,0.9201505017,14.289999961853,0.4223088164,0.0935,0.5612,0.259,0.0504,0.0,34996645.0,6761.0,8909.0,9951.0,2513.0,50783.0,10396.0,14794.0,11854.0,0.866638796,0.7549,31000.0,0.9276755853,29210.0,Bethune-Cookman University,
,,,9831.0,229.0,0.442,43.0,0.0790960452,9.90999984741211,0.4573643411,0.25,0.625,0.0,0.0,0.0,,4424.0,3463.0,9269.0,181.0,63599.0,,8492.0,8433.0,0.8644067797,0.4766,,0.9039548023,23389.0,Beulah Heights University,
0.6077,600.0,550.0,57403.0,1955.0,0.62,20.0,0.9115462525,7.46999979019165,0.2355072464,0.1567,0.0336,0.6679,0.0485,0.0075,183701962.0,9807.0,10650.0,19084.0,3592.0,75484.0,10202.0,44382.0,27161.0,0.5266711681,0.4786,23875.0,0.9345037137,45038.0,Biola University,
0.6591,585.0,,33920.0,,0.5105,19.0,0.9683257919,7.90999984741211,0.1724941725,0.0198,0.0495,0.901,0.0,0.0099,53984787.0,7636.0,11867.0,10137.0,1048.0,64789.0,13600.0,20100.0,21098.0,0.4660633484,0.6785,25000.0,0.9298642534,45292.0,Birmingham-Southern College,
,,,14261.0,,0.4259,23.0,0.7059848925,8.3100004196167,0.272327044,0.0089,0.0,0.9286,0.0,0.0089,24334010.0,6332.0,10395.0,5316.0,2613.0,50242.0,7457.0,6930.0,11096.0,0.4381173736,0.2578,11533.0,0.822777455,45457.0,Bismarck State College,
0.9725,510.0,477.0,20377.0,193.0,0.6621,22.0,0.7236084453,9.32999992370605,0.2839673913,0.0826,0.0092,0.8624,0.0092,0.0275,20661457.0,7283.0,6211.0,6535.0,2042.0,49477.0,7400.0,12100.0,16448.0,0.5323096609,0.3566,26000.0,0.9001919386,36714.0,Black Hills State University,
0.6623,487.0,,34540.0,,0.5443,20.0,0.8526570048,7.65000009536743,0.4395604396,0.0,0.0571,0.9143,0.0,0.0,28930482.0,6302.0,10096.0,13519.0,384.0,56165.0,8820.0,25570.0,19462.0,0.7487922705,0.8275,24242.0,0.88647343,35852.0,Blackburn College,
,,,,16.0,0.9433,25.0,0.6028368794,7.38000011444091,0.3700787402,0.0294,0.0294,0.9412,0.0,0.0,,6404.0,25761.0,16788.0,141.0,51344.0,,,,0.5460992908,0.3734,13000.0,0.8865248227,54996.0,Blessing Rieman College of Nursing and Health Sciences,
0.8403,480.0,,43583.0,1.0,0.6113,21.0,0.8053965658,12.6400003433227,0.5084210526,0.0408,0.102,0.7755,0.0816,0.0,17019652.0,9645.0,8946.0,16901.0,1294.0,62332.0,12900.0,30680.0,21704.0,0.8209321341,0.9002,26746.0,0.8724448078,36993.0,Bloomfield College,
0.901,,470.0,23256.0,676.0,0.6095,20.0,0.9214234535,6.55000019073486,0.3398760331,0.0657,0.0269,0.8358,0.0209,0.0,64333486.0,10129.0,9439.0,9337.0,6719.0,60832.0,10718.0,22806.0,18792.0,0.4697874373,0.6217,26000.0,0.9362311918,44099.0,Bloomsburg University of Pennsylvania,
,,,18442.0,,0.6276,25.0,0.5062429058,9.72000026702881,0.5006896552,0.0227,0.0,0.7045,0.0,0.0,4160335.0,8382.0,9044.0,5419.0,921.0,50011.0,,9161.0,10912.0,0.8785471056,0.0697,12000.0,0.3212258797,30890.0,Blue Mountain Community College,
,,,,,,26.0,0.5720789074,8.44999980926513,0.4250411862,,,,,,,,,,,55033.0,,,,0.6874051593,,21855.0,0.9286798179,38637.0,Bluefield College - Edward Via College of Osteopathic Medicine,
0.7522,,485.0,49386.0,63.0,0.4513,21.0,0.8744588745,5.88999986648559,0.3272311213,0.0,0.0,0.9778,0.0,0.0,25754825.0,5615.0,9267.0,10017.0,718.0,59827.0,11346.0,34502.0,23721.0,0.5346320346,0.7467,27000.0,0.9329004329,40286.0,Bluffton University,
,,502.0,31927.0,450.0,0.5451,19.0,0.9647058824,6.96999979019165,0.1440677966,0.0237,0.0118,0.9172,0.0355,0.0,19859233.0,5134.0,6246.0,11106.0,2427.0,61570.0,8580.0,20950.0,17680.0,0.7,0.0523,16585.0,0.6682352941,35102.0,Bob Jones University,
0.7941,520.0,490.0,24608.0,,0.4318,22.0,0.84,8.03999996185302,,0.0,0.0,1.0,0.0,0.0,1175706.0,5178.0,9123.0,13029.0,88.0,55318.0,7000.0,13100.0,16128.0,0.68,0.3564,,0.6933333333,32006.0,Boise Bible College,
0.8313,,495.0,22693.0,3390.0,0.5703,23.0,0.6697171381,7.19999980926513,0.3347085202,0.0632,0.0036,0.8079,0.0585,0.0024,155297053.0,8627.0,7859.0,9383.0,17075.0,58298.0,13459.0,24980.0,17107.0,0.6083194676,0.305,20500.0,0.8131447587,42436.0,Boise State University,
,,,21835.0,46.0,0.8462,29.0,0.3582887701,29.9799995422363,0.5232198142,0.0,0.0741,0.1481,0.7778,0.0,663433.0,4817.0,4119.0,8581.0,377.0,36735.0,,11025.0,13499.0,0.9705882353,0.1686,6733.0,0.1243315508,28702.0,Boricua College,
,,,35296.0,438.0,0.5303,24.0,0.6,8.06999969482422,,0.08,0.12,0.6,0.08,0.0,14341138.0,7520.0,8970.0,24011.0,264.0,68891.0,,22144.0,29201.0,0.6857142857,0.3304,37250.0,,61266.0,Boston Architectural College,
0.1904,750.0,685.0,78200.0,5622.0,0.5287,19.0,0.9865707434,5.92999982833862,0.1318956871,0.0962,0.0329,0.7248,0.0356,0.0027,3775566151.0,15909.0,23682.0,38133.0,9797.0,83893.0,15602.0,61706.0,38412.0,0.3199040767,0.3464,19000.0,0.9496402878,74589.0,Boston College,
,,,,163.0,,,,,,0.0,0.0,0.0,0.0,0.0,,8547.0,4837.0,17155.0,,,,,,,,,,,Boston Graduate School of Psychoanalysis Inc,
0.1865,740.0,645.0,76389.0,17875.0,0.5802,19.0,0.942523253,5.76999998092651,0.169382716,0.1256,0.0434,0.6604,0.0459,0.0003,3392513000.0,15151.0,30056.0,33819.0,17501.0,83140.0,16840.0,59816.0,26170.0,0.3606010017,0.2615,23250.0,0.9422847603,62743.0,Boston University,
0.0882,,,71880.0,,0.5072,19.0,,7.42999982833862,0.1883561644,0.0807,0.0404,0.6682,0.0717,0.0,2718438000.0,12865.0,36667.0,33065.0,1948.0,75490.0,15898.0,58322.0,16925.0,0.4871794872,0.1075,18500.0,0.6442307692,58650.0,Bowdoin College,
0.8704,455.0,430.0,22835.0,927.0,0.6115,22.0,0.7464892831,6.90999984741211,0.3552006905,0.0658,0.6842,0.136,0.057,0.0,39100721.0,9021.0,8316.0,5121.0,5279.0,77046.0,12458.0,19298.0,14537.0,0.6799704361,0.4696,22985.0,0.8422025129,42547.0,Bowie State University,
0.7873,555.0,,23732.0,3180.0,0.5626,20.0,0.8859168116,5.98000001907348,0.3032948465,0.1022,0.0354,0.7711,0.0354,0.0,220514000.0,9779.0,9070.0,9866.0,12779.0,63749.0,11974.0,21049.0,16310.0,0.4846863715,0.5077,25000.0,0.9238999599,39486.0,Bowling Green State University-Main Campus,
0.7586,585.0,,49471.0,1257.0,0.5047,20.0,0.9522988506,5.17999982833862,0.2360436893,0.1364,0.0394,0.7727,0.0364,0.0,387323869.0,9123.0,13730.0,17848.0,4319.0,74072.0,11628.0,36360.0,24835.0,0.4091954023,0.6511,27000.0,0.9591954023,55849.0,Bradley University,
0.3914,740.0,675.0,74091.0,1967.0,0.5938,19.0,0.9683972912,5.69999980926513,0.1630695444,0.1009,0.0262,0.5925,0.0449,0.0,1286001704.0,13827.0,18090.0,23886.0,3577.0,85221.0,16450.0,60006.0,29959.0,0.3939051919,0.3295,25648.0,0.9446952596,56751.0,Brandeis University,
,,,9262.0,,0.5287,24.0,0.5076923077,10.5299997329711,0.5394957983,0.0463,0.1019,0.7407,0.0833,0.0185,15876602.0,7077.0,10700.0,3327.0,2905.0,60212.0,,4585.0,1972.0,0.958041958,0.0091,5641.0,0.1062937063,34644.0,Brazosport College,
0.8911,505.0,485.0,43858.0,1124.0,0.9282,29.0,0.3407960199,7.69000005722046,0.4032411821,0.0429,0.135,0.6748,0.0368,0.0,61256728.0,7495.0,9123.0,19550.0,1310.0,67048.0,12200.0,32530.0,22771.0,0.6973466003,0.7386,27000.0,0.907960199,40275.0,Brenau University,
0.5313,530.0,,37749.0,89.0,0.6481,27.0,0.4425385935,10.2100000381469,0.4521072797,0.0238,0.0238,0.9048,0.0,0.0,17399771.0,5703.0,7277.0,9975.0,702.0,50402.0,10204.0,26950.0,13626.0,0.7186963979,0.0896,29430.0,0.8833619211,35899.0,Brescia University,
0.4471,,,42808.0,10.0,0.4109,20.0,0.932346723,7.09000015258789,0.2946428571,0.0,0.0196,0.9412,0.0392,0.0,37793585.0,5223.0,6318.0,12286.0,769.0,60482.0,11400.0,30250.0,18596.0,0.6363636364,0.7122,25000.0,0.9260042283,34299.0,Brevard College,
0.7974,470.0,,32481.0,,0.3752,20.0,0.8650137741,13.1400003433227,0.376146789,0.04,0.04,0.8,0.0,0.0,8818597.0,4658.0,4351.0,9389.0,597.0,50168.0,9370.0,19220.0,18662.0,0.7355371901,0.6024,24990.0,0.9173553719,36016.0,Brewton-Parker College,
,,,47399.0,234.0,0.5139,23.0,0.6619496855,6.84999990463257,0.3641207815,0.0317,0.0,0.9048,0.0476,0.0159,20565457.0,6813.0,8937.0,13328.0,648.0,55366.0,9582.0,33998.0,21002.0,0.6022012579,0.5578,23250.0,0.9119496855,45302.0,Briar Cliff University,
0.7509,575.0,490.0,52587.0,36.0,0.5372,19.0,0.9621513944,5.80999994277954,0.320212766,0.0435,0.0,0.8152,0.0543,0.0,122095181.0,7109.0,7155.0,10721.0,1426.0,65460.0,13360.0,38460.0,19119.0,0.4432270916,0.6727,26000.0,0.9581673307,43858.0,Bridgewater College,
0.8638,545.0,,19576.0,1573.0,0.5929,21.0,0.8148808198,5.19999980926513,0.3414215686,0.0917,0.0473,0.7426,0.0296,0.0059,65117443.0,9751.0,8958.0,8960.0,8142.0,75059.0,13832.0,16872.0,14071.0,0.4996658499,0.6952,24286.0,0.927600802,42390.0,Bridgewater State University,
0.5918,660.0,605.0,19220.0,3169.0,0.5133,21.0,0.7257469568,8.03999996185302,0.1379568885,0.0208,0.0037,0.9265,0.0082,0.0,2554271000.0,12004.0,14980.0,5405.0,31642.0,64914.0,8048.0,6120.0,13522.0,0.7314644043,0.1144,11069.0,0.4741792696,53940.0,Brigham Young University,
0.8769,570.0,,20221.0,,0.6267,21.0,0.7371512482,8.65999984741211,0.191904048,0.0866,0.0157,0.6535,0.0236,0.0,188220000.0,10015.0,12769.0,3265.0,2861.0,69190.0,8034.0,6068.0,14904.0,0.7400881057,0.0805,9413.0,0.5800293686,38180.0,Brigham Young University-Hawaii,
0.9657,540.0,,12479.0,,0.5617,23.0,0.6158910122,7.94000005722046,0.2434898308,0.0053,0.0018,0.9434,0.0159,0.0018,143350000.0,9252.0,4517.0,2600.0,43532.0,58959.0,4452.0,4416.0,6577.0,0.7542287647,0.1431,13969.0,0.5401846942,38741.0,Brigham Young University-Idaho,
0.5136,,,13795.0,2533.0,0.5704,23.0,0.6910887982,18.7000007629394,0.4761904762,0.1296,0.0821,0.6652,0.0605,0.0,123280842.0,12431.0,10757.0,4223.0,12567.0,49392.0,,15390.0,2393.0,0.8977094446,0.0862,11000.0,0.235174145,46145.0,CUNY Brooklyn College,
,,,,1184.0,,,,8.90999984741211,,0.0704,0.1268,0.7887,0.0141,0.0,273834413.0,14129.0,18185.0,24763.0,,79409.0,,,,,,,,,Brooklyn Law School,
,,,22039.0,,0.5969,24.0,0.6147193788,10.4799995422363,0.4873697419,0.0569,0.1545,0.4878,0.206,0.0108,43955775.0,6738.0,3746.0,1834.0,25570.0,58006.0,,8952.0,14577.0,0.9264472291,0.0894,7500.0,0.2242763855,32056.0,Broward College,
0.0551,770.0,735.0,80448.0,3347.0,0.5119,19.0,0.9793814433,7.26999998092651,0.1704035874,0.1089,0.0501,0.5652,0.0509,0.0029,6520175000.0,16186.0,35485.0,37869.0,7125.0,79027.0,16346.0,62304.0,26308.0,0.4089347079,0.0855,11428.0,0.7216494845,69988.0,Brown University,
,,491.0,27855.0,174.0,0.5236,24.0,0.6597744361,8.30000019073486,0.3571428571,0.0,0.0,1.0,0.0,0.0,9044994.0,6285.0,4817.0,9497.0,869.0,56756.0,8050.0,17360.0,15470.0,0.6315789474,0.3908,23000.0,0.8383458647,43384.0,Bryan College-Dayton,
0.9091,,,30943.0,124.0,0.9179,23.0,0.719665272,5.5,,0.0238,0.0,0.9762,0.0,0.0,10748291.0,8042.0,9971.0,19018.0,560.0,58151.0,,17766.0,27792.0,0.4686192469,0.6293,24985.0,,59699.0,Bryan College of Health Sciences,
0.7361,610.0,,64342.0,378.0,0.369,19.0,0.9745547074,4.67999982833862,0.160667252,0.1366,0.0186,0.7329,0.0248,0.0062,229248000.0,14195.0,11485.0,27448.0,3060.0,80219.0,16211.0,47782.0,40426.0,0.2815945717,0.5175,26849.0,0.967769296,72461.0,Bryant University,
0.9056,534.0,459.0,38707.0,15.0,0.4897,20.0,0.9281045752,3.10999989509582,0.3381294964,0.0313,0.0,0.875,0.0,0.0,69831126.0,7150.0,15330.0,16151.0,243.0,96737.0,12984.0,26214.0,25238.0,0.6013071895,0.5699,22250.0,0.8692810458,37289.0,Bryn Athyn College of the New Church,
0.3934,,680.0,73540.0,355.0,1.0,20.0,0.8860465116,6.71000003814697,0.1515892421,0.1389,0.0722,0.5944,0.0667,0.0,1182530000.0,11190.0,25585.0,26140.0,1422.0,78969.0,17370.0,56320.0,40350.0,0.3395348837,0.5035,25000.0,0.9418604651,48044.0,Bryn Mawr College,
0.345,698.0,640.0,75922.0,33.0,0.5277,19.0,0.980966325,4.76999998092651,0.1200607903,0.0622,0.0415,0.7539,0.0518,0.0052,1105616000.0,11800.0,22588.0,38138.0,3714.0,84046.0,14874.0,59802.0,39403.0,0.3206442167,0.3383,27000.0,0.9516837482,76427.0,Bucknell University,
0.6598,520.0,,49252.0,453.0,0.6292,26.0,0.4683257919,6.38000011444091,0.352553542,0.0,0.0328,0.9344,0.0328,0.0,162180950.0,6590.0,6490.0,11973.0,1451.0,51579.0,10370.0,37518.0,18031.0,0.6146304676,0.7555,25000.0,0.9404223228,41350.0,Buena Vista University,
0.6798,570.0,485.0,44311.0,210.0,0.5894,27.0,0.4943502825,8.90999984741211,0.3476923077,0.0,0.0385,0.7692,0.0769,0.0769,19030316.0,5754.0,5003.0,10241.0,470.0,52696.0,10190.0,32320.0,19991.0,0.6581920904,0.5967,23500.0,0.9096045198,42886.0,Bushnell University,
0.8055,620.0,560.0,62950.0,1022.0,0.5957,19.0,0.9696342305,4.82000017166137,0.1295116773,0.072,0.0533,0.832,0.0373,0.0027,285556000.0,9053.0,13227.0,23346.0,4388.0,71968.0,14850.0,43400.0,36631.0,0.2767425811,0.4281,26000.0,0.955831608,61894.0,Butler University,
0.46,503.0,455.0,24273.0,119.0,0.9361,26.0,0.4923076923,5.94999980926513,0.3699186992,0.0294,0.1471,0.7941,0.0,0.0294,4073660.0,7662.0,9783.0,10271.0,438.0,60990.0,,14370.0,20401.0,0.4115384615,0.8584,16000.0,0.9076923077,50288.0,Cabarrus College of Health Sciences,
0.8004,549.0,,46588.0,417.0,0.5967,20.0,0.8959276018,5.13999986648559,0.3635220126,0.0625,0.0781,0.8125,0.0156,0.0,48000292.0,7333.0,8964.0,15511.0,1292.0,77292.0,12965.0,33845.0,19978.0,0.5871040724,0.6977,26000.0,0.9513574661,45318.0,Cabrini University,
0.8232,,490.0,42603.0,272.0,0.5465,22.0,0.8086734694,6.15999984741211,0.295890411,0.0476,0.0714,0.881,0.0,0.0,15547000.0,6677.0,6055.0,11191.0,807.0,69912.0,11421.0,31020.0,25661.0,0.6045918367,0.5574,26926.0,0.8928571429,37315.0,Cairn University-Langhorne,
0.9596,600.0,475.0,47653.0,467.0,0.6182,21.0,0.8165007112,6.84999990463257,0.4306688418,0.0526,0.0395,0.8421,0.0395,0.0,10750000.0,8400.0,10816.0,16245.0,1624.0,80563.0,12760.0,36900.0,15142.0,0.6315789474,0.7163,25000.0,0.7951635846,42421.0,Caldwell University,
